PO Requestor WWID,SC Number,PO Number,PO Date,PO Validity End Date,PO Net Amt $,PO Supplier Name,PO Supplier ID
A7616718,548945,6791762816,2021-01-29,2021-05-08,13531,ELDXpJsezPWJMTa,5930
B7505120,548945,6791762816,2021-02-24,2021-05-11,8108,rgvHvdgKcMSlTlr,6391
G6882300,548945,6791762816,2021-01-25,2021-04-18,1652,CuflIxlZivQlnKd,2392
G7052544,548945,6791762816,2021-02-02,2021-05-20,12908,LioXpOwBDMxysir,8694
G6316775,548945,6791762816,2021-01-22,2021-05-22,9557,WYRglYXSjesZMfs,6402
B9039716,548945,6791762816,2021-01-31,2021-04-12,12965,IEWUuWESpCIiSRr,6386
G1741402,548945,6791762816,2021-01-13,2021-05-05,9943,GAHdLhbIYPNXBrj,9579
G1060122,548945,6791762816,2021-01-09,2021-04-18,13139,EtlkZjDoJpTbEKC,7773
A9536218,548945,6791762816,2021-02-24,2021-06-05,13456,oLsHbUZueUHRJzz,4395
A4684230,548945,6791762816,2021-02-16,2021-04-01,6107,gDZCYvhUpMuucKj,9918
A6251577,548945,6791762816,2021-03-05,2021-03-22,12354,YXQiSWuZmGesWiR,8721
B5599512,548945,6791762816,2021-01-15,2021-03-08,3604,SQHaLkNgkMyCnnt,2818
G6790921,548945,6791762816,2021-01-19,2021-03-01,12926,ZJrMWtJNnlnWEdr,4774
B7513268,548945,6791762816,2021-03-11,2021-07-05,4184,mhXzJTyAProiZtB,5221
G6383795,548945,6791762816,2021-03-16,2021-03-17,2736,tRMUULdxeIyCxpY,2068
G6521359,548945,6791762816,2021-03-22,2021-06-13,11502,vFAxeIQTEmOcwTT,2990
A9953770,548945,6791762816,2021-01-15,2021-02-01,10185,lQkirIWgjTWYrwT,3509
A0676512,548945,6791762816,2021-01-01,2021-04-16,6300,XpMXqdxDdeKcGGk,9072
B8447752,548945,6791762816,2021-01-02,2021-01-09,10899,zDbhwWhpLmpAaOr,1435
B8578006,548945,6791762816,2021-03-28,2021-04-04,2910,dYcWQBNotAvehgn,1785
G4571665,548945,6791762816,2021-03-16,2021-06-17,4480,KgZacnpwsaSEGRy,3840
G5457420,548945,6791762816,2021-02-02,2021-05-13,1932,yqkWOLkiyjRLtLo,3646
G1127684,548945,6791762816,2021-01-20,2021-03-28,13628,uRQTVFCkGLFJbsZ,2007
B3885817,548945,6791762816,2021-01-27,2021-05-08,6397,irywLTWuUWIUmjv,2818
A5183367,548945,6791762816,2021-03-29,2021-04-02,14833,jkoTkndQnLaPHer,6248
A0676512,548945,6791762816,2021-01-22,2021-05-13,5717,PIULfbyBeLKrgDn,2909
B1872961,548945,6791762816,2021-02-11,2021-03-25,4568,wTxjjqDQesIJrkJ,3523
A5290627,548945,6791762816,2021-02-21,2021-04-19,5361,MCYWBaGCQwJGbor,3633
G4879341,548945,6791762816,2021-01-14,2021-02-02,13537,mKDZdrmBgQEOpwb,1990
G4637461,548945,6791762816,2021-02-23,2021-06-16,8643,eJuBCefIaprEirL,3515
G1189275,548945,6791762816,2021-01-09,2021-04-21,5643,QKGvQiyzQsGhrNP,6687
A4852293,548945,6791762816,2021-02-22,2021-06-19,9003,CCLHdlsWxdQbfUH,6063
A8396198,548945,6791762816,2021-03-19,2021-05-17,12763,EltXoAnVEtZyWit,2030
A6444961,548945,6791762816,2021-03-12,2021-05-29,12528,sJNRDFIqEcyvmIZ,6464
G3031311,548945,6791762816,2021-02-15,2021-05-18,5821,augkKJyqfGRBNEP,1839
B5092439,548945,6791762816,2021-03-06,2021-04-07,7383,FEnNmfXkbbJugpW,5330
B0004709,548945,6791762816,2021-03-24,2021-04-27,14463,cyAXeQQiuKoRUJk,7948
G9793550,548945,6791762816,2021-01-22,2021-04-24,11021,CkMHUVBTLjLyUOK,2028
G7388237,548945,6791762816,2021-02-06,2021-03-09,2338,DrMfZFkysPNMbwp,4468
A3192637,548945,6791762816,2021-02-08,2021-05-21,2401,DnDPNFBiwcWKYAq,8388
A8304244,548945,6791762816,2021-03-07,2021-06-28,6597,yjbHGxoQlkaRLRg,5840
G7723521,548945,6791762816,2021-03-25,2021-07-16,3244,quTILbbdTdbISos,7947
B6515565,548945,6791762816,2021-02-27,2021-03-10,6779,RPmqlWPWLkSMMPj,6042
A4623962,548945,6791762816,2021-03-05,2021-05-27,9895,JDexrPkUcahdVuT,8750
G4555623,548945,6791762816,2021-01-16,2021-04-18,10939,sHgtVAntoXOZrrl,8066
G8921825,548945,6791762816,2021-01-27,2021-03-11,14016,VbVQDfLrQTBExYv,3147
G6889581,548945,6791762816,2021-02-28,2021-03-03,12710,rJbsYMRNdpBcvvk,4141
G2606816,548945,6791762816,2021-02-12,2021-04-12,10975,vuepfhykMNgjBsZ,3441
A6608922,548945,6791762816,2021-03-01,2021-03-06,11047,XIrAzHYTdeuHAij,1062
G2487802,548945,6791762816,2021-03-24,2021-04-18,2352,ceCLKdInhOOrMPv,6426
A4881413,548945,6791762816,2021-02-22,2021-02-26,8830,DkqSpaZevjyJMXU,5710
A4967946,548945,6791762816,2021-03-12,2021-05-11,3470,ReInzTfLRYVjxjA,3967
G0960459,548945,6791762816,2021-02-05,2021-05-18,5743,JsKxCXJKcWlcNFD,5512
B7002391,548945,6791762816,2021-02-21,2021-04-20,1481,oiQPctRzascHlCa,2571
A6058538,548945,6791762816,2021-02-03,2021-05-04,1775,uacryoExtiMFcfa,3424
G5847903,548945,6791762816,2021-03-08,2021-07-04,11620,OUmKGUAGnYJRWzh,8206
B9437343,548945,6791762816,2021-01-02,2021-04-28,6818,PoYkhLVdbvobMVw,5396
A7766656,548945,6791762816,2021-02-19,2021-02-20,11547,whUBExUOLhBKEXC,8748
B5429477,548945,6791762816,2021-03-06,2021-03-29,14960,EyGdmxYLHjqoTJZ,4818
A3462041,548945,6791762816,2021-02-07,2021-04-06,7464,MuvcZyJnkNQGBqr,8748
G4197523,548945,6791762816,2021-01-12,2021-02-21,3106,UlBCCSNZcyhYPHE,8668
B2029101,548945,6791762816,2021-01-13,2021-03-30,3639,hRXckeGkHVekhRB,2002
A5316148,548945,6791762816,2021-03-07,2021-05-10,7113,hyjyacZDMMzWMDA,4664
A8425260,548945,6791762816,2021-03-04,2021-03-29,6755,HFSRdtsElwVArxG,4325
A5831173,548945,6791762816,2021-01-08,2021-04-16,6753,DJXxzBoOyBQZTZW,3883
A8894225,548945,6791762816,2021-01-18,2021-04-15,2028,qNLHkKNwwNFVmVZ,7736
B1211504,548945,6791762816,2021-02-18,2021-04-03,3682,tHQWzFEgWqiqFwS,4476
A3762343,548945,6791762816,2021-01-15,2021-03-25,9325,wHgVXTSpPquYIyh,4467
B1981969,548945,6791762816,2021-01-15,2021-03-15,5177,JyTueLVEoHcNWnb,1947
G5528702,548945,6791762816,2021-02-16,2021-04-07,14741,lhKOgvReaCbynSH,1330
B8386361,548945,6791762816,2021-02-22,2021-03-22,11243,NqovZVOVIYKCEFC,1170
G3577106,548945,6791762816,2021-03-19,2021-04-01,8050,aoFbrqILJgxsSMX,7306
G4778377,548945,6791762816,2021-03-12,2021-03-26,13405,HdmwejnSIUiRCyF,7278
G9993125,548945,6791762816,2021-02-10,2021-03-27,11399,ZAhBLQofdgqEZwq,3745
B1240157,548945,6791762816,2021-02-10,2021-03-24,6011,zxDOYSyXjTSstwX,1412
A9242166,548945,6791762816,2021-02-03,2021-05-11,1919,qDizBwlmhRyGEfE,5392
G9847061,548945,6791762816,2021-03-15,2021-05-14,11391,RjwhpRtuLNgqRKe,5962
G2048267,548945,6791762816,2021-02-14,2021-05-03,7299,ODzVsqJfsZIudAY,6365
B5066981,548945,6791762816,2021-01-25,2021-03-10,11076,GFUCDCkxkmiWGBM,2094
A8598495,548945,6791762816,2021-01-30,2021-05-12,4363,LnLZsWRGBQycwgg,2083
G2752198,548945,6791762816,2021-02-10,2021-05-03,3819,zgLIpTZzgJiRIgl,3572
B1391214,548945,6791762816,2021-03-12,2021-03-21,8780,vyNNLkZEFKcfLeh,3392
B7110844,548945,6791762816,2021-01-08,2021-01-21,11528,uenGGGKFyDRgBwa,1114
B5543605,548945,6791762816,2021-03-23,2021-04-29,14189,JaycmrfFyvQmNoD,8058
B6206828,548945,6791762816,2021-02-08,2021-04-29,1299,gYwmpcPxRWeHzca,5250
B4998071,548945,6791762816,2021-02-23,2021-03-07,1695,ueZqiJwusLRzZcw,8799
G8260708,548945,6791762816,2021-01-22,2021-01-25,13584,hYFMQjABRlizurW,7400
G4890352,548945,6791762816,2021-01-02,2021-02-26,5371,MtYAeyOQIwYjaVa,7987
A2013222,548945,6791762816,2021-03-19,2021-07-07,13185,MnmWUrJtSBvKHtR,9707
B7226818,548945,6791762816,2021-03-02,2021-06-25,12103,GmisRginmnLIDpm,9055
G4831086,548945,6791762816,2021-01-29,2021-03-18,1298,LtOxfHMYCBwXpdb,4315
G1832499,548945,6791762816,2021-02-08,2021-04-06,6682,mLvUrSdGetObAcD,3503
B3826170,548945,6791762816,2021-01-25,2021-05-17,5913,hAasxEesgzOrQue,4936
A8573111,548945,6791762816,2021-03-22,2021-05-20,9735,LvXEDJOMEnLKAGD,1175
A7947739,548945,6791762816,2021-02-17,2021-05-21,2892,iaAbtoCtNfqXFBS,2625
G8789342,548945,6791762816,2021-03-20,2021-05-09,9315,zZtgwurVWXGQZvk,2591
A3827158,548945,6791762816,2021-03-19,2021-06-16,7602,rRTDDqMeCjTZqXH,4795
G7190844,548945,6791762816,2021-03-03,2021-03-30,11170,STUXTHTotlsbnkt,9180
B6043904,548945,6791762816,2021-02-07,2021-04-30,8772,jweyrQiJMsVAkNH,5062
A5061323,548945,6791762816,2021-03-24,2021-06-10,14747,QAKdbvxBybmiNvF,4215
A2405765,548945,6791762816,2021-02-02,2021-02-27,13130,OdsXnHoepKhecRk,8434
G9426040,548945,6791762816,2021-03-27,2021-04-05,2650,DezfBejOzjAfxAb,8042
G1741402,548945,6791762816,2021-01-05,2021-01-06,6328,LssrLKDWrIpliUq,1146
A2075953,548945,6791762816,2021-01-05,2021-03-27,5447,eHALGRkeMlKIpsT,5521
A4288679,548945,6791762816,2021-03-28,2021-06-30,14446,mZNjTcYYIPqvdFa,4639
A5922029,548945,6791762816,2021-01-15,2021-04-10,11871,JFAeAQMeMvghsSG,1597
A8222916,548945,6791762816,2021-01-09,2021-04-05,10320,pbqhaIAjIYOWodi,3759
B4228465,548945,6791762816,2021-03-24,2021-07-05,1285,bWAFdGczQKteviI,3106
A5192138,548945,6791762816,2021-03-20,2021-07-08,9773,jNGWgKkrxGvurRz,1688
G4032200,548945,6791762816,2021-03-15,2021-03-19,14855,iKLawnJWVfzRFWI,2769
G0011912,548945,6791762816,2021-02-21,2021-06-04,5890,wrCFGkthOMrQAmR,8721
A1039786,548945,6791762816,2021-01-29,2021-02-18,8959,qbiPjVTpGPesDTX,4233
A1779502,548945,6791762816,2021-02-18,2021-05-06,5410,aPZvbwACuQpgVOG,4001
G5706166,548945,6791762816,2021-03-05,2021-06-10,5855,EsIJKmURFGPssmY,9418
A3629666,548945,6791762816,2021-01-05,2021-02-01,4196,bSKnIaREOupyuTZ,9941
A1262378,548945,6791762816,2021-02-25,2021-03-04,6056,NvRpdlzLTyKTZmM,9490
G0129258,548945,6791762816,2021-03-12,2021-05-08,12612,CbbePxmRJvCiEcl,3356
A3529401,548945,6791762816,2021-02-13,2021-02-25,6156,LGvlfkJLojchlUK,6166
G4679172,548945,6791762816,2021-01-08,2021-01-16,13916,dGHNgLZulrAMobX,8259
G9849654,548945,6791762816,2021-01-26,2021-04-20,12786,ZhwXivlYKjgJxsf,6437
G7194476,548945,6791762816,2021-03-20,2021-06-02,10455,eZGMovmoiInskEc,4523
B2910588,548945,6791762816,2021-03-14,2021-06-30,1423,QpnxqTDeeuevVhp,1831
A1349408,548945,6791762816,2021-01-20,2021-04-01,1287,bVWKnnWpQoDuyqI,1419
A1594941,548945,6791762816,2021-01-26,2021-02-04,3215,vqqymhZDTTkwMDe,5551
G5168809,548945,6791762816,2021-03-25,2021-03-27,5821,ujSwCSSHdhntjrS,5869
B7995299,548945,6791762816,2021-02-07,2021-02-12,14700,SShwAwlJqBzowxE,8433
B0322444,548945,6791762816,2021-02-16,2021-05-09,13239,USazjaULsNUpiBb,4822
G1215223,548945,6791762816,2021-02-03,2021-03-11,11486,gMQRyONrqPNDoTU,4465
B7261387,548945,6791762816,2021-02-15,2021-03-29,7221,JyFrMpJKVpFlIWH,5788
A8338563,548945,6791762816,2021-02-04,2021-05-12,1340,LIDKZqotFelUPXu,5555
G9196876,548945,6791762816,2021-01-08,2021-01-31,1190,GZWhRvIQJWJGXry,6522
A6253741,548945,6791762816,2021-01-06,2021-04-15,7544,VRIwVaegNLRVSbd,7713
A1975742,548945,6791762816,2021-03-27,2021-04-24,9538,UltCANKoDGJzszL,9923
B9169054,548945,6791762816,2021-03-16,2021-05-14,14930,pjhIJiuFhuCsovs,7344
A0449229,548945,6791762816,2021-03-29,2021-05-28,7998,SwkoCmlJpRQefRd,4769
G9726122,548945,6791762816,2021-03-18,2021-06-17,10932,qRZSXtcjjaAsbqL,8091
B7800373,548945,6791762816,2021-02-16,2021-03-26,2692,cKwstnIQQPvArjl,6883
A1021953,548945,6791762816,2021-01-26,2021-03-29,10748,CvnLkEhPkJFBZso,8675
A9440988,548945,6791762816,2021-01-08,2021-01-18,5868,cNlORyeEjdJpRlU,4228
A9188725,548945,6791762816,2021-02-05,2021-03-27,14441,IBiVHsgSNRuUjMn,6297
B6634985,548945,6791762816,2021-03-27,2021-06-29,12945,vRpoRhLZQAhXpzl,4073
G7239224,548945,6791762816,2021-01-19,2021-02-23,11237,lUInVgecfSdzWfH,7674
B5381134,548945,6791762816,2021-03-20,2021-05-21,4732,PpGZVmTggqmgApS,8650
G4560558,548945,6791762816,2021-03-11,2021-06-29,6152,GhIsihMgnPHOvzq,8140
G1507359,548945,6791762816,2021-02-27,2021-06-27,13031,LirGFWxVOGyMemL,2972
B6413405,548945,6791762816,2021-01-24,2021-03-19,4788,jXcCmXaDmCuvurA,9518
B4689137,548945,6791762816,2021-01-17,2021-02-09,3723,LFqEWOHURGDUWCv,8309
G4693166,548945,6791762816,2021-01-14,2021-04-11,12502,lhfSWFNiGFfXakx,3726
B4594091,548945,6791762816,2021-03-13,2021-04-25,12293,UCjyQvQYmQORNTU,9950
A7277946,548945,6791762816,2021-01-14,2021-03-25,7278,PgPhCtweAowsapf,2774
G2301190,548945,6791762816,2021-03-13,2021-06-09,1599,ueQfOIsUjtNUBUI,1586
A6549281,548945,6791762816,2021-01-01,2021-02-23,5845,UuQAtwZwOtmscJQ,2382
G6518798,548945,6791762816,2021-03-09,2021-05-16,7199,tDExzaWjETDzprD,2098
G0930046,548945,6791762816,2021-02-12,2021-06-04,12669,VhcCpjEZJIgfznO,6152
G3300517,548945,6791762816,2021-02-06,2021-05-30,4003,PvEZetrekoWjSMs,9148
B0488935,548945,6791762816,2021-02-21,2021-04-28,2343,qDvLUiYucDPWJSR,5393
B6132631,548945,6791762816,2021-02-18,2021-03-04,7128,lDazZOtgTmJryRz,1990
B2121295,548945,6791762816,2021-01-18,2021-03-12,8976,DJHjBrwonRXQvyc,2483
A3194096,548945,6791762816,2021-03-16,2021-06-30,6162,bzYojHBDMOaeVeQ,6076
B4689731,548945,6791762816,2021-03-23,2021-04-05,2301,aryxChTRmRWuWAH,7967
A7442797,548945,6791762816,2021-02-16,2021-05-06,6337,uoeYQKPAihoaKia,2622
A0119403,548945,6791762816,2021-02-02,2021-03-27,7215,HrUQXmtlMCAgocx,7700
B5609028,548945,6791762816,2021-01-23,2021-02-11,10047,ZrZfFfdMBGhWfYK,5106
B3349230,548945,6791762816,2021-01-06,2021-04-17,1493,fZgfbJfQcYZNOEu,2768
G0676340,548945,6791762816,2021-03-14,2021-06-23,3030,xKkUdaVPSpnFYzV,6989
B3012294,548945,6791762816,2021-01-17,2021-03-21,12581,XEcrxhjFtaCphlK,6871
B8278524,548945,6791762816,2021-02-26,2021-04-24,12377,WUeydhiFixzrorl,7024
G2937447,548945,6791762816,2021-02-09,2021-05-19,14746,tZwrfQWTXzPdYBc,8731
B6818027,548945,6791762816,2021-02-02,2021-02-14,12422,hAsVSNGlsSpMOJN,7516
B1791662,548945,6791762816,2021-02-04,2021-05-26,4748,mhhjIIEujiQFepm,7272
B9766895,548945,6791762816,2021-01-21,2021-02-26,7345,bjUBcNYuosVGbsn,5650
A2668115,548945,6791762816,2021-01-19,2021-03-13,5949,EgHZIMfEMTNSUoJ,4787
A8375651,548945,6791762816,2021-03-04,2021-04-04,14357,dFSsURZJxADZZgR,9169
B0419771,548945,6791762816,2021-01-28,2021-02-01,7786,SSsbutVFhbhSssJ,9855
A8748068,548945,6791762816,2021-03-29,2021-05-27,5004,JUsOHRTOmLBQlcN,4845
B2012375,548945,6791762816,2021-03-03,2021-04-20,3229,VfUZLlcJdqNVkoy,1315
G5074533,548945,6791762816,2021-01-01,2021-02-20,10919,FaTQbtXTQYSsMme,9902
B2961419,548945,6791762816,2021-01-11,2021-04-12,14273,zYVuHwPbYGPMtKX,2594
A4156500,548945,6791762816,2021-03-29,2021-05-29,13858,dIGBAdJWUYuvWWE,8104
G8013928,548945,6791762816,2021-03-10,2021-05-04,9183,YhsKReGDklrzQCc,7922
G0639670,548945,6791762816,2021-01-26,2021-05-19,5311,QdSqWbaFDEOfvdA,6051
G8019693,548945,6791762816,2021-02-24,2021-03-21,7707,IMzIUYxvaiwRDxN,2124
G0614111,548945,6791762816,2021-01-26,2021-03-11,2381,dYtwyrLqdpzAGDP,1842
G0931227,548945,6791762816,2021-01-28,2021-03-26,9475,mpvSmEveEIdgIrr,6441
A9536218,548945,6791762816,2021-02-25,2021-03-04,9921,SHCOFEZmrqdmQfu,9467
A6311549,548945,6791762816,2021-02-16,2021-03-30,9478,AKInJCbOQUwQxHS,3514
A2103498,548945,6791762816,2021-03-04,2021-05-28,4698,CuDyGcvmQOVddGO,7160
A8511048,548945,6791762816,2021-01-30,2021-05-06,7795,wMFAEomsxPlAudr,3781
B1240157,548945,6791762816,2021-03-06,2021-04-16,8566,fSlqsmoOjlABhgc,1761
B2176849,548945,6791762816,2021-03-14,2021-05-05,12579,CzNnRfLSkMmYxnG,9014
A7431963,548945,6791762816,2021-03-30,2021-05-15,1919,XSOGHlYhjYTTwZI,4210
G0200914,548945,6791762816,2021-03-10,2021-05-31,12479,cIuMvnzWMbeEFzI,8134
G8287801,548945,6791762816,2021-01-19,2021-02-10,3642,AiHdquAMaJORYUi,2150
A6872181,548945,6791762816,2021-01-04,2021-03-14,3383,gUDsYAZMCzuxMQS,6706
B6782848,548945,6791762816,2021-03-10,2021-06-27,14482,kNUKsxALdscfTxJ,4285
G0344736,548945,6791762816,2021-03-18,2021-06-03,4168,SweFdCNnDMgcCXF,9581
B4512631,548945,6791762816,2021-03-12,2021-05-01,13033,CfDxCgfaxBQeOQZ,8602
A7279846,548945,6791762816,2021-01-09,2021-05-06,3697,jQpMyrCVvPlJqSc,8382
A4375497,548945,6791762816,2021-01-22,2021-03-27,6909,XnRutxcXUKiAYHn,8686
B7059631,548945,6791762816,2021-01-07,2021-04-10,3705,todxkDQsTmWADpK,9031
A6596313,548945,6791762816,2021-02-09,2021-03-24,13087,FZlGAvJVNOWQwhy,2530
B7047431,548945,6791762816,2021-03-04,2021-05-11,14497,ulJkreLTvYRedwP,1373
A8445872,548945,6791762816,2021-01-14,2021-04-03,2248,rEFDllvgTaALyGT,1980
B7293444,548945,6791762816,2021-01-27,2021-02-24,12793,vqTRAsueiHwdgSZ,4292
G9895625,548945,6791762816,2021-01-08,2021-01-23,1941,mQAlVVRPnCrcdqu,7364
B8285039,548945,6791762816,2021-02-20,2021-03-29,8208,WENVTUJZzZSZNkD,6801
G2868855,548945,6791762816,2021-01-16,2021-03-13,14204,HFIKsNyLWjkBYII,8669
G6445111,548945,6791762816,2021-03-23,2021-06-01,7409,XxCeAKjXKGTlvwh,4302
A1833238,548945,6791762816,2021-03-06,2021-05-07,3629,nFARlmkPovJRUhe,1774
G5055410,548945,6791762816,2021-03-11,2021-03-26,7243,CtDqZaUhRHenhgg,6281
B6676927,548945,6791762816,2021-03-16,2021-03-29,8148,TUvcevGobcWSZkk,2358
G1247492,548945,6791762816,2021-03-23,2021-05-22,13780,hsYNzFbBmypojzU,4399
A3150098,548945,6791762816,2021-02-10,2021-02-11,7032,LclzXzvrgLmHwqo,8298
G1588466,548945,6791762816,2021-02-27,2021-04-15,11943,OuFVphMEqlXYDIy,2377
G4208526,548945,6791762816,2021-03-13,2021-06-30,9301,sBzbMJNkCZLddfU,1509
G6487273,548945,6791762816,2021-01-24,2021-02-08,11754,vJdQJvrVqcTVpGX,5969
A4789162,548945,6791762816,2021-02-23,2021-05-23,11124,NsdKscdnnohZBwn,5886
G2577869,548945,6791762816,2021-03-11,2021-03-24,9104,IXwetbjNMHJZmke,9461
B4809447,548945,6791762816,2021-01-16,2021-01-24,3668,mrGSFyiEwNcwwEj,7056
A2832774,548945,6791762816,2021-02-20,2021-05-04,5208,BjFDdtTFJyLUtKc,3770
B7513268,548945,6791762816,2021-03-26,2021-04-13,10150,wTALDlRSqMlcGTH,6335
B1233521,548945,6791762816,2021-02-21,2021-05-04,13822,AayiLlqdJmBuRDv,1140
A6592858,548945,6791762816,2021-01-06,2021-03-07,14235,XFMmtKydbGUDmCU,8632
G3946735,548945,6791762816,2021-01-27,2021-02-04,14290,nCIHGFvCATAtATu,2825
A2428366,548945,6791762816,2021-03-18,2021-05-19,11262,IOLyyIyfLTlKdgt,6519
A0441765,548945,6791762816,2021-02-18,2021-06-02,4962,ujjUHXlTttiVYeF,5651
B1459663,548945,6791762816,2021-01-12,2021-01-24,9953,VMWhNUScCmGKtgp,1594
G9864550,548945,6791762816,2021-03-17,2021-03-28,9977,ZpbmWbSnJafzyoE,9158
B1233521,548945,6791762816,2021-02-12,2021-02-28,9040,JIBIcmGllLoXBGf,2718
A1595750,548945,6791762816,2021-02-20,2021-05-03,7383,DfpzqnRVlZYRqvG,3045
G7148546,548945,6791762816,2021-02-04,2021-02-07,12768,wRKsnRyFfDizUHc,7267
A4570897,548945,6791762816,2021-02-17,2021-03-29,5714,YSlbcrUExagzvgw,1071
A2013406,548945,6791762816,2021-03-19,2021-03-28,5551,aDoukJfiXVFWgWv,5607
G3254904,548945,6791762816,2021-03-28,2021-07-15,12313,iRihtqIHvZHzYvD,6062
B3084470,548945,6791762816,2021-01-20,2021-01-29,3203,gSWwNfCRfGATenv,8489
G4841429,548945,6791762816,2021-03-21,2021-05-13,5920,DLZDsVWRWIShXnR,5311
G0773680,548945,6791762816,2021-02-20,2021-03-08,4854,gquocoRfdvzRpcX,8767
A8338563,548945,6791762816,2021-03-26,2021-06-17,8538,CRjIczpQAHLFDwG,4256
B6733917,548945,6791762816,2021-01-17,2021-02-16,6299,zkwZFVidweKriZn,3748
A9824981,548945,6791762816,2021-02-25,2021-05-31,7384,xmdYtYQhpUcevSV,8960
G8339463,548945,6791762816,2021-03-22,2021-05-08,2542,WRKaRhKOmZreHor,3983
A5481662,548945,6791762816,2021-03-28,2021-04-07,5807,igVNpEXhAJBQsqI,4673
B1082991,548945,6791762816,2021-02-21,2021-03-09,11498,OWiSkARpOFjIKrL,6931
B6703280,548945,6791762816,2021-01-17,2021-03-29,8299,OpdcwtMjrVJwwBn,4823
A7321597,548945,6791762816,2021-01-08,2021-02-10,10738,BvBtJIBozOfMchV,7570
B4103857,548945,6791762816,2021-03-27,2021-04-07,9046,qrrKJaIMrPqMOud,3737
B1838537,548945,6791762816,2021-01-22,2021-02-26,8375,BqZwTqCksgSRYaQ,9563
A5302526,548945,6791762816,2021-03-08,2021-05-20,4744,FooBdcMxToLPGff,9982
G6534869,548945,6791762816,2021-03-30,2021-05-01,11291,znvYVfRqdFPCBRq,5093
B5913524,548945,6791762816,2021-01-31,2021-04-14,4101,DQXmwDZpkWENJnJ,2810
A3946473,548945,6791762816,2021-02-14,2021-06-11,2536,iahALogBAQbblgS,6341
B0717301,548945,6791762816,2021-03-14,2021-05-27,14116,wIXXKKNQZPigyQx,8157
A7553636,548945,6791762816,2021-01-25,2021-04-16,8031,CAvejtsCCQlHbuh,9780
G9100559,548945,6791762816,2021-01-02,2021-02-17,11509,TgRvRkCcTTGbPfV,9157
A4283783,548945,6791762816,2021-01-01,2021-01-31,13666,EoixqwqfUiZGVvJ,4188
G9604080,548945,6791762816,2021-03-22,2021-04-17,6078,RXpOlgbccFQVrre,6019
A5998822,548945,6791762816,2021-01-07,2021-01-27,14449,FfgwrJWhiaZBLhZ,4839
B9640208,548945,6791762816,2021-03-19,2021-05-02,14865,NhPwZSECyVimMfg,9752
A0617942,548945,6791762816,2021-01-19,2021-04-07,13016,ciYWsuCrxFxfqMY,3114
G1501532,548945,6791762816,2021-02-25,2021-03-11,7753,wCpvAKsrMqTaSjH,2154
A0468655,548945,6791762816,2021-02-08,2021-02-15,6866,FQnZRXlZpCjjndc,5619
G6715391,548945,6791762816,2021-03-14,2021-05-31,13890,yBjquVBQoijWKNh,3622
A6287079,548945,6791762816,2021-01-20,2021-04-24,13766,CDDcRJSCAmkxjrW,9509
A4198266,548945,6791762816,2021-01-06,2021-03-22,8179,uvDWDYKfbrjCOfx,4620
G4208526,548945,6791762816,2021-01-14,2021-03-13,2940,XcyGWUdxVjkyEoE,4940
A0157590,548945,6791762816,2021-01-19,2021-04-01,1002,TlaQCUvSjiSdWIb,3150
A6529691,548945,6791762816,2021-01-09,2021-02-18,4448,JGoWhAxmoDFYpAi,8918
G0401392,548945,6791762816,2021-01-15,2021-05-11,8158,rtQyUagXdPLjxEE,2015
G6617374,548945,6791762816,2021-01-10,2021-03-31,2658,bRmwWzJnQYCDIPz,2001
B2689834,548945,6791762816,2021-01-29,2021-03-08,12589,kxgBZmwLoOsMxfx,2919
B8551890,548945,6791762816,2021-01-16,2021-04-10,5439,XEGyxmdgBarJDEr,5401
G9627927,548945,6791762816,2021-01-08,2021-02-01,8415,CaLlojMIfneHvdh,4826
A0178981,548945,6791762816,2021-03-12,2021-05-30,11925,gdGxIPwbzvUBLUn,3851
A7894644,548945,6791762816,2021-01-11,2021-01-27,7236,hipEHklmazdMStI,3533
G8774562,548945,6791762816,2021-03-30,2021-05-29,2967,frEXonvdciMmyIm,7457
G3450332,548945,6791762816,2021-03-02,2021-03-03,7968,AXWfqMNmXLgYidN,5489
A1737331,548945,6791762816,2021-02-08,2021-06-05,8475,MAObRzTtVFJreTW,3059
A8445872,548945,6791762816,2021-02-19,2021-04-06,12622,SLGvUFIOzYIZGbL,6496
A0156104,548945,6791762816,2021-01-26,2021-01-27,5748,gvNtqQNPnIMUvZE,2677
B4294843,548945,6791762816,2021-01-07,2021-04-23,4263,rAucWWDxYYPxesh,6036
B1459663,548945,6791762816,2021-01-05,2021-04-11,8820,PRWANIJuWBAvKQN,5512
B9009146,548945,6791762816,2021-02-21,2021-03-03,9029,xsUURZSWUIPiVMR,3912
A0259106,548945,6791762816,2021-01-22,2021-02-09,2425,fHFhYCfqkMNxKwg,5615
A9688303,548945,6791762816,2021-01-08,2021-04-20,6289,dPMyYxKvekshxoC,2192
A9035968,548945,6791762816,2021-03-09,2021-05-14,1449,UsovKEIDkLWVfIi,3066
A2708410,548945,6791762816,2021-02-14,2021-04-29,9332,MPRBGVlEdrDQucp,8307
B7488210,548945,6791762816,2021-03-04,2021-06-06,8592,rKSYcBfMJwIALTO,4653
A6444961,548945,6791762816,2021-03-10,2021-03-20,8671,bUKTJDqzRpdLbyt,9644
A2850424,548945,6791762816,2021-02-09,2021-03-05,2358,CEZjmgdftNliQXC,4625
G3795721,548945,6791762816,2021-01-18,2021-03-26,11545,NfTdwSsIMkVHrjl,5098
